fire_id,date,time_jst,time_server,pattern,direction,entry_price,h1_atr16,h1_atr32,h1_atr_median,h1_atr_ratio,atr_zone,h1_pair,h1_pair_state,h1_pattern,h1_vel3,h1_accel,h1_adx32,h1_adx_zone,h1_di_plus,h1_di_minus,h1_di_spread,h1_ma,h1_ma_dist,h4_atr8,h4_atr46,h4_pair,h4_pair_state,h4_adx46,h4_adx_zone,h4_di_plus,h4_di_minus,h4_di_spread,h4_cross_bars,h4_cross_dir,d1_atr22,d1_atr42,d1_adx22,d1_di_plus,d1_di_minus,d1_di_dir,cross_dir,d1_cross_bars,f1_none_sell,f2_patb_midh_sell,f3_patd_pd_buy,f4_patc_up_none_midh,f5_patb_up_bu_midh,f6_patc_up_pd_midh,f7_tight_sell,f8_patc_none_sell,f9_pata_weakup_sell,pass_all,mfe_12h,mae_12h,mfe_24h,mae_24h,mfe_36h,mae_36h,mfe_48h,mae_48h,mfe_bar_idx_48h,mae_bar_idx_48h,bars_traced
140,2025-08-08,2025-08-08 00:00,2025-08-07 18:00,PatA,BUY,3390.020,10.541,8.857,8.431,1.2504,NORMAL,1.1902,EXPAND,RISING_DECEL,13.37,-0.21,9.25,LOW,20.00,15.26,4.74,3378.207,1.334,15.215,16.002,0.9508,NEUTRAL,13.54,LOW,22.95,16.41,6.54,17,DOWN,44.093,46.535,14.23,21.54,14.06,UP,NONE,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,18.340,8.990,18.340,9.570,18.340,22.360,18.340,48.890,6,48,48
141,2025-08-11,2025-08-11 23:00,2025-08-11 17:00,PatC,SELL,3346.550,10.372,11.340,8.439,1.2291,NORMAL,0.9147,CONTRACT,EXPANDING,10.69,20.30,27.98,MID,8.50,25.27,-16.77,3374.086,-2.428,21.294,16.787,1.2685,EXPAND,13.55,LOW,17.13,20.14,-3.01,10,UP,45.850,46.238,14.56,19.73,16.90,UP,NONE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5.420,12.260,15.510,12.660,15.510,12.660,15.510,24.170,23,46,48
142,2025-08-12,2025-08-12 22:00,2025-08-12 16:00,PatC,SELL,3345.550,9.524,9.994,8.419,1.1313,NORMAL,0.9530,NEUTRAL,EXPANDING,20.56,26.87,26.70,MID,11.15,17.15,-6.00,3355.515,-0.997,18.697,17.173,1.0888,EXPAND,12.73,LOW,13.76,18.44,-4.68,16,UP,45.000,45.314,13.42,18.02,18.55,DN,NONE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,14.510,13.660,14.510,25.170,14.510,29.170,14.510,29.170,1,33,48
143,2025-08-12,2025-08-12 23:00,2025-08-12 17:00,PatC,SELL,3337.360,10.164,10.289,8.419,1.2073,NORMAL,0.9879,NEUTRAL,EXPANDING,23.00,27.08,26.93,MID,10.47,19.62,-9.15,3354.415,-1.658,18.697,17.173,1.0888,EXPAND,12.73,LOW,13.76,18.44,-4.68,16,UP,45.000,45.314,13.42,18.02,18.55,DN,NONE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.540,21.850,0.540,33.360,0.540,37.360,7.630,37.360,48,32,48
144,2025-08-13,2025-08-13 00:00,2025-08-12 18:00,PatC,SELL,3349.770,11.354,10.573,8.419,1.3486,NORMAL,1.0738,EXPAND,EXPANDING,24.97,19.23,26.29,MID,13.27,18.44,-5.17,3354.134,-0.413,18.697,17.173,1.0888,EXPAND,12.73,LOW,13.76,18.44,-4.68,16,UP,45.000,45.314,13.42,18.02,18.55,DN,NONE,-1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7.200,4.520,7.200,20.950,7.200,24.950,20.040,24.950,47,31,48
145,2025-08-14,2025-08-14 01:00,2025-08-13 19:00,PatB,BUY,3357.860,7.602,8.425,8.374,0.9078,NORMAL,0.9024,CONTRACT,RISING_DECEL,5.85,-11.37,13.36,LOW,15.77,16.61,-0.84,3356.029,0.217,15.506,15.818,0.9803,NEUTRAL,11.46,LOW,15.97,14.20,1.77,5,DOWN,44.737,44.325,12.97,20.00,16.93,UP,BU,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16.860,8.010,16.860,28.130,16.860,28.130,16.860,28.130,7,23,48
146,2025-08-14,2025-08-14 21:00,2025-08-14 15:00,PatB,BUY,3350.430,8.389,7.867,8.304,1.0102,NORMAL,1.0663,EXPAND,RISING_DECEL,8.43,-14.07,11.06,LOW,15.11,20.82,-5.71,3356.439,-0.764,16.544,16.146,1.0246,NEUTRAL,10.09,LOW,15.80,15.35,0.45,0,UP,44.685,44.514,11.92,18.27,17.94,UP,BU,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.570,20.700,5.570,20.700,5.570,26.980,7.900,26.980,39,33,48
147,2025-08-16,2025-08-16 00:00,2025-08-15 18:00,PatA,BUY,3342.240,6.769,7.910,8.254,0.8201,NORMAL,0.8558,CONTRACT,RISING_DECEL,12.01,-0.54,11.32,LOW,16.87,13.95,2.92,3343.606,-0.173,13.415,16.277,0.8241,CONTRACT,8.41,LOW,14.98,14.57,0.41,2,DOWN,42.800,44.015,10.96,16.68,16.38,UP,PD,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15.880,18.790,16.090,18.790,16.090,18.790,16.090,27.310,13,48,48
148,2025-08-18,2025-08-18 11:00,2025-08-18 05:00,PatB,BUY,3343.270,7.427,6.398,8.192,0.9065,NORMAL,1.1608,EXPAND,RISING_DECEL,5.22,-1.92,10.72,LOW,16.48,17.33,-0.85,3341.011,0.353,12.213,16.423,0.7436,CONTRACT,7.93,LOW,16.69,15.08,1.60,5,DOWN,42.458,43.881,10.73,17.64,14.96,UP,PD,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,15.060,10.950,15.060,17.270,15.060,22.350,15.060,31.860,3,45,48
149,2025-08-20,2025-08-20 01:00,2025-08-19 19:00,PatA,SELL,3317.480,6.597,5.782,8.020,0.8226,NORMAL,1.1410,EXPAND,RISING_DECEL,9.11,-12.75,13.01,LOW,14.04,21.89,-7.85,3335.411,-3.101,11.551,15.493,0.7456,CONTRACT,7.41,LOW,14.64,17.91,-3.28,14,DOWN,42.500,43.791,9.79,16.11,16.11,DN,PD,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6.070,6.290,6.070,32.650,6.070,34.510,6.070,34.510,8,28,48
150,2025-08-22,2025-08-22 00:00,2025-08-21 18:00,PatB,SELL,3343.540,6.919,6.321,7.774,0.8900,NORMAL,1.0947,EXPAND,RISING_DECEL,22.29,-12.75,16.41,LOW,17.38,16.23,1.15,3338.274,0.833,11.851,13.056,0.9077,CONTRACT,7.73,LOW,18.09,18.34,-0.25,-1,NONE,40.581,42.365,8.94,15.03,13.43,UP,PD,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,15.650,0.290,22.140,35.170,22.140,35.170,22.140,35.170,20,23,48
151,2025-08-22,2025-08-22 01:00,2025-08-21 19:00,PatB,SELL,3339.720,6.928,6.312,7.766,0.8921,NORMAL,1.0975,EXPAND,RISING_DECEL,12.11,-16.11,15.62,LOW,16.33,15.25,1.08,3338.361,0.215,11.851,13.056,0.9077,CONTRACT,7.73,LOW,18.09,18.34,-0.25,-1,NONE,40.581,42.365,8.94,15.03,13.43,UP,PD,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12.620,2.220,18.320,38.990,18.320,38.990,18.320,38.990,19,22,48
152,2025-08-23,2025-08-23 02:00,2025-08-22 20:00,PatB,SELL,3374.100,8.191,7.316,7.752,1.0567,NORMAL,1.1196,EXPAND,RISING_DECEL,7.82,-74.96,13.90,LOW,18.07,16.14,1.93,3342.128,4.370,14.526,13.062,1.1121,EXPAND,8.33,LOW,16.79,19.51,-2.72,1,UP,40.576,43.128,9.76,17.78,12.26,UP,PD,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14.370,0.840,14.370,2.100,22.860,12.360,22.860,16.650,29,48,48
153,2025-08-26,2025-08-26 12:00,2025-08-26 06:00,PatA,SELL,3372.130,7.896,6.297,7.737,1.0206,NORMAL,1.2539,EXPAND,RISING_DECEL,10.85,-41.94,15.59,LOW,13.54,23.55,-10.01,3365.910,0.988,13.678,12.564,1.0886,EXPAND,9.30,LOW,14.64,18.43,-3.79,9,UP,39.137,41.845,12.08,18.39,10.22,UP,PD,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4.950,17.210,4.950,22.140,4.950,26.650,4.950,27.120,4,41,48
154,2025-08-26,2025-08-26 23:00,2025-08-26 17:00,PatA,SELL,3379.310,10.011,7.350,7.733,1.2945,NORMAL,1.3619,EXPAND,RISING_DECEL,10.11,-2.82,18.45,LOW,12.85,18.22,-5.37,3370.711,1.170,16.165,12.625,1.2804,EXPAND,9.49,LOW,15.03,16.97,-1.94,12,UP,39.137,41.845,12.08,18.39,10.22,UP,PD,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.750,14.960,5.610,14.960,5.610,19.940,5.610,38.370,20,48,48
155,2025-08-27,2025-08-27 00:00,2025-08-26 18:00,PatB,SELL,3386.560,9.898,7.529,7.733,1.2800,NORMAL,1.3147,EXPAND,RISING_DECEL,6.60,-3.25,17.41,LOW,17.59,17.11,0.47,3371.671,1.978,16.165,12.625,1.2804,EXPAND,9.49,LOW,15.03,16.97,-1.94,12,UP,39.137,41.845,12.08,18.39,10.22,UP,PD,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12.750,7.710,12.860,12.220,12.860,12.690,12.860,32.150,19,48,48
156,2025-08-28,2025-08-28 02:00,2025-08-27 20:00,PatB,SELL,3395.100,6.431,6.587,7.633,0.8425,NORMAL,0.9762,NEUTRAL,RISING_DECEL,5.14,-10.15,13.42,LOW,23.26,16.78,6.48,3381.660,2.040,13.288,12.538,1.0597,EXPAND,8.54,LOW,15.03,15.82,-0.78,19,UP,38.298,41.005,13.91,18.60,9.33,UP,PD,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10.620,4.150,10.620,25.140,10.620,27.900,10.620,58.700,8,48,48
157,2025-08-30,2025-08-30 02:00,2025-08-29 20:00,PatA,BUY,3443.740,6.836,6.726,7.551,0.9053,NORMAL,1.0164,NEUTRAL,RISING_DECEL,12.72,-19.49,15.43,LOW,28.25,16.09,12.16,3416.368,4.070,14.180,13.244,1.0707,EXPAND,7.69,LOW,21.04,16.80,4.23,1,UP,38.118,40.995,19.85,25.90,7.78,UP,PD,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,46.080,6.740,46.080,6.740,64.930,6.740,96.190,6.740,46,7,48
158,2025-08-30,2025-08-30 04:00,2025-08-29 22:00,PatA,BUY,3452.640,7.408,6.986,7.546,0.9816,NORMAL,1.0604,EXPAND,RISING_DECEL,11.79,-8.82,17.25,LOW,28.97,14.20,14.77,3420.070,4.662,14.180,13.244,1.0707,EXPAND,7.69,LOW,21.04,16.80,4.23,1,UP,38.118,40.995,19.85,25.90,7.78,UP,PD,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,37.180,15.640,37.180,15.640,56.030,15.640,93.960,15.640,48,5,48
159,2025-08-30,2025-08-30 05:00,2025-08-29 23:00,PatA,BUY,3447.690,7.604,6.845,7.546,1.0077,NORMAL,1.1109,EXPAND,RISING_DECEL,11.24,-1.48,18.28,LOW,27.21,13.34,13.87,3421.744,3.790,14.180,13.244,1.0707,EXPAND,7.69,LOW,21.04,16.80,4.23,1,UP,38.118,40.995,19.85,25.90,7.78,UP,PD,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,42.130,10.690,42.130,10.690,60.980,10.690,98.910,10.690,47,4,48
160,2025-09-01,2025-09-01 08:00,2025-09-01 02:00,PatA,BUY,3447.720,8.099,6.480,7.546,1.0733,NORMAL,1.2500,EXPAND,RISING_DECEL,9.34,-2.45,19.37,LOW,24.02,13.63,10.39,3424.936,3.516,12.513,13.264,0.9434,CONTRACT,7.84,LOW,20.14,16.09,4.05,0,DOWN,38.650,40.962,23.45,29.58,7.10,UP,PD,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,42.100,10.720,60.950,10.720,66.010,10.720,98.880,10.720,45,2,48
161,2025-09-01,2025-09-01 10:00,2025-09-01 04:00,PatA,BUY,3457.380,9.104,6.841,7.551,1.2057,NORMAL,1.3308,EXPAND,RISING_DECEL,13.70,-2.98,19.77,LOW,24.32,14.30,10.02,3427.987,4.296,17.573,13.865,1.2674,EXPAND,8.27,LOW,22.19,15.40,6.79,0,UP,38.650,40.962,23.45,29.58,7.10,UP,PD,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,32.440,2.420,51.290,2.420,71.330,2.420,89.220,2.420,43,1,48
162,2025-09-01,2025-09-01 10:00,2025-09-01 04:00,PatD,BUY,3457.380,9.104,6.841,7.551,1.2057,NORMAL,1.3308,EXPAND,RISING_DECEL,13.70,-2.98,19.77,LOW,24.32,14.30,10.02,3427.987,4.296,17.573,13.865,1.2674,EXPAND,8.27,LOW,22.19,15.40,6.79,0,UP,38.650,40.962,23.45,29.58,7.10,UP,PD,11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.440,2.420,51.290,2.420,71.330,2.420,89.220,2.420,43,1,48
163,2025-09-02,2025-09-02 10:00,2025-09-02 04:00,PatC,BUY,3497.740,8.158,9.691,7.569,1.0779,NORMAL,0.8418,CONTRACT,EXPANDING,14.79,48.82,26.65,MID,26.44,9.42,17.02,3464.261,3.455,18.721,14.468,1.2940,EXPAND,11.81,LOW,24.49,12.31,12.18,6,UP,38.106,42.110,27.27,33.25,6.49,UP,PD,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2.870,27.650,48.860,27.650,67.780,27.650,80.550,27.650,40,7,48
164,2025-09-02,2025-09-02 11:00,2025-09-02 05:00,PatC,BUY,3495.890,7.913,9.606,7.569,1.0455,NORMAL,0.8238,CONTRACT,EXPANDING,11.73,37.65,27.92,MID,24.84,8.85,15.99,3466.178,3.093,18.721,14.468,1.2940,EXPAND,11.81,LOW,24.49,12.31,12.18,6,UP,38.106,42.110,27.27,33.25,6.49,UP,PD,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,17.840,25.800,50.710,25.800,71.380,25.800,82.400,25.800,39,6,48
165,2025-09-02,2025-09-02 12:00,2025-09-02 06:00,PatC,BUY,3495.030,7.965,9.524,7.569,1.0524,NORMAL,0.8363,CONTRACT,EXPANDING,14.03,24.71,28.70,MID,23.34,9.78,13.55,3467.926,2.846,18.721,14.468,1.2940,EXPAND,11.81,LOW,24.49,12.31,12.18,6,UP,38.106,42.110,27.27,33.25,6.49,UP,PD,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,25.330,24.940,51.570,24.940,77.480,24.940,83.260,24.940,38,5,48
166,2025-09-02,2025-09-02 16:00,2025-09-02 10:00,PatC,BUY,3476.740,8.686,9.717,7.597,1.1433,NORMAL,0.8938,CONTRACT,EXPANDING,13.32,19.36,28.68,MID,20.44,16.95,3.49,3472.258,0.461,20.894,14.836,1.4083,EXPAND,12.55,LOW,23.45,12.82,10.63,7,UP,38.106,42.110,27.27,33.25,6.49,UP,PD,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,63.190,6.650,69.860,6.650,101.550,6.650,101.550,6.650,34,1,48
167,2025-09-02,2025-09-02 17:00,2025-09-02 11:00,PatC,BUY,3477.600,8.753,9.851,7.602,1.1513,NORMAL,0.8885,CONTRACT,EXPANDING,15.89,20.44,27.31,MID,19.20,16.97,2.23,3472.582,0.509,20.894,14.836,1.4083,EXPAND,12.55,LOW,23.45,12.82,10.63,7,UP,38.106,42.110,27.27,33.25,6.49,UP,PD,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,62.330,3.260,69.000,3.260,100.690,3.260,100.690,3.260,33,4,48
168,2025-09-02,2025-09-02 21:00,2025-09-02 15:00,PatC,BUY,3482.470,10.257,9.909,7.613,1.3473,NORMAL,1.0351,NEUTRAL,EXPANDING,19.96,12.56,24.49,MID,19.95,14.49,5.46,3475.063,0.748,17.231,15.147,1.1376,EXPAND,13.26,LOW,22.45,12.28,10.17,8,UP,38.106,42.110,27.27,33.25,6.49,UP,PD,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,64.130,4.340,78.880,4.340,95.820,4.340,95.820,4.340,29,1,48
169,2025-09-09,2025-09-09 22:00,2025-09-09 16:00,PatD,BUY,3665.820,10.440,9.912,7.798,1.3389,NORMAL,1.0532,EXPAND,EXPANDING,19.72,21.35,33.03,HIGH,23.53,12.03,11.50,3633.987,3.212,21.246,20.875,1.0178,NEUTRAL,34.57,HIGH,25.94,8.26,17.68,0,UP,43.021,43.916,42.70,40.33,5.97,UP,PD,17,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8.960,47.520,8.960,47.520,8.960,47.520,8.960,53.160,1,45,48
170,2025-09-10,2025-09-10 20:00,2025-09-10 14:00,PatD,BUY,3649.200,8.685,10.497,7.821,1.1105,NORMAL,0.8274,CONTRACT,RISING_ACCEL,7.11,38.89,20.42,MID,24.32,15.96,8.36,3639.880,0.888,21.886,21.213,1.0317,NEUTRAL,37.29,HIGH,25.99,8.07,17.92,2,UP,41.899,44.040,44.85,36.83,7.17,UP,PD,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8.130,14.080,8.130,36.540,8.130,36.540,8.130,36.540,1,24,48
171,2025-09-10,2025-09-10 21:00,2025-09-10 15:00,PatD,BUY,3643.940,8.949,10.740,7.821,1.1443,NORMAL,0.8333,CONTRACT,RISING_ACCEL,5.68,28.34,19.93,LOW,22.84,17.86,4.98,3640.126,0.355,21.886,21.213,1.0317,NEUTRAL,37.29,HIGH,25.99,8.07,17.92,2,UP,41.899,44.040,44.85,36.83,7.17,UP,PD,18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,11.420,8.820,11.420,31.280,11.420,31.280,12.640,31.280,39,23,48
172,2025-09-12,2025-09-12 00:00,2025-09-11 18:00,PatB,BUY,3633.030,10.664,9.577,7.924,1.3457,NORMAL,1.1134,EXPAND,RISING_DECEL,14.19,-2.23,18.75,LOW,12.90,18.97,-6.07,3633.883,-0.089,18.348,21.468,0.8547,CONTRACT,36.91,HIGH,19.17,11.80,7.37,4,DOWN,42.271,43.807,46.34,33.62,7.90,UP,PD,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,23.030,2.680,23.550,2.680,23.550,6.490,52.430,6.490,47,32,48
173,2025-09-12,2025-09-12 01:00,2025-09-11 19:00,PatB,BUY,3636.220,10.930,9.630,7.924,1.3793,NORMAL,1.1350,EXPAND,RISING_DECEL,7.10,-20.82,18.31,LOW,14.12,17.82,-3.70,3634.025,0.228,18.348,21.468,0.8547,CONTRACT,36.91,HIGH,19.17,11.80,7.37,4,DOWN,42.271,43.807,46.34,33.62,7.90,UP,PD,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20.360,5.870,20.360,5.870,20.360,9.680,49.240,9.680,46,31,48
174,2025-09-16,2025-09-16 01:00,2025-09-15 19:00,PatA,BUY,3679.220,9.542,8.179,7.799,1.2235,NORMAL,1.1667,EXPAND,RISING_DECEL,12.80,-13.13,18.76,LOW,22.15,17.83,4.32,3648.916,3.705,17.156,19.627,0.8741,CONTRACT,32.35,HIGH,19.97,10.92,9.04,16,DOWN,42.815,43.443,49.65,34.58,6.58,UP,PD,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,10.210,4.550,23.800,4.550,23.800,8.790,28.220,33.150,48,48,48
175,2025-09-17,2025-09-17 01:00,2025-09-16 19:00,PatA,BUY,3689.650,9.129,8.983,7.924,1.1521,NORMAL,1.0164,NEUTRAL,RISING_DECEL,10.24,-4.85,16.85,LOW,16.97,13.90,3.08,3678.441,1.248,17.546,18.410,0.9531,NEUTRAL,33.05,HIGH,19.94,9.76,10.17,-1,NONE,43.354,43.418,51.60,36.96,6.01,UP,PD,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5.560,15.360,5.560,29.640,17.790,55.890,17.790,61.770,25,43,48
176,2025-09-18,2025-09-18 00:00,2025-09-17 18:00,PatA,BUY,3684.100,8.351,7.972,7.976,1.0470,NORMAL,1.0476,NEUTRAL,RISING_DECEL,9.86,-10.08,15.54,LOW,17.75,16.36,1.38,3678.292,0.729,15.799,17.585,0.8984,CONTRACT,30.36,HIGH,18.76,13.20,5.56,-1,NONE,44.558,43.504,51.97,33.75,9.54,UP,BU,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,23.340,38.030,23.340,56.220,23.340,56.220,23.340,56.220,3,21,48
177,2025-09-20,2025-09-20 01:00,2025-09-19 19:00,PatA,BUY,3668.170,10.268,9.369,8.116,1.2651,NORMAL,1.0959,EXPAND,RISING_DECEL,9.46,-11.00,9.82,LOW,21.83,16.91,4.93,3656.325,1.264,19.221,17.912,1.0731,EXPAND,20.08,MID,17.92,16.12,1.79,11,UP,45.894,43.289,50.76,30.21,11.16,UP,BU,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,31.910,0.200,79.030,0.200,90.910,0.200,122.920,0.200,39,1,48
178,2025-09-22,2025-09-22 12:00,2025-09-22 06:00,PatC,BUY,3695.340,8.879,8.333,8.109,1.0950,NORMAL,1.0655,EXPAND,EXPANDING,11.42,22.23,23.20,MID,27.08,9.84,17.24,3670.759,2.950,17.354,17.675,0.9818,NEUTRAL,19.88,LOW,22.92,14.15,8.77,1,DOWN,47.629,43.839,51.21,36.01,10.19,UP,BU,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40.870,5.320,63.740,5.320,95.750,5.320,95.750,5.320,29,1,48
179,2025-09-22,2025-09-22 21:00,2025-09-22 15:00,PatD,BUY,3721.640,8.948,8.986,8.141,1.0991,NORMAL,0.9958,NEUTRAL,RISING_ACCEL,4.56,8.24,38.34,HIGH,27.86,9.73,18.13,3690.391,3.477,18.658,18.010,1.0359,NEUTRAL,20.88,MID,25.89,12.97,12.92,1,UP,47.629,43.839,51.21,36.01,10.19,UP,BU,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,37.440,7.930,69.450,7.930,69.450,7.930,69.450,7.930,20,1,48
180,2025-09-22,2025-09-22 22:00,2025-09-22 16:00,PatD,BUY,3722.230,9.374,9.155,8.141,1.1515,NORMAL,1.0240,NEUTRAL,EXPANDING,12.99,16.00,38.94,HIGH,26.20,9.14,17.06,3692.321,3.267,19.645,18.370,1.0694,EXPAND,21.54,MID,26.65,12.42,14.22,2,UP,47.629,43.839,51.21,36.01,10.19,UP,BU,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,36.850,5.460,68.860,5.460,68.860,5.460,68.860,5.460,19,1,48
181,2025-09-22,2025-09-22 23:00,2025-09-22 17:00,PatD,BUY,3725.900,9.442,9.148,8.141,1.1598,NORMAL,1.0321,NEUTRAL,EXPANDING,12.89,14.77,39.55,HIGH,25.11,8.59,16.52,3694.356,3.448,19.645,18.370,1.0694,EXPAND,21.54,MID,26.65,12.42,14.22,2,UP,47.629,43.839,51.21,36.01,10.19,UP,BU,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,33.180,2.350,65.190,2.350,65.190,2.350,65.190,2.350,18,1,48
182,2025-09-29,2025-09-29 07:00,2025-09-29 01:00,PatD,BUY,3770.340,11.363,11.256,8.479,1.3401,NORMAL,1.0095,NEUTRAL,EXPANDING,10.79,12.43,18.27,LOW,16.69,15.95,0.74,3757.577,1.134,22.152,21.588,1.0262,NEUTRAL,24.74,MID,23.11,14.18,8.93,0,UP,52.375,45.241,53.51,36.66,8.51,UP,BU,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,49.330,6.480,63.630,6.480,101.220,6.480,101.220,6.480,31,2,48
183,2025-10-02,2025-10-02 22:00,2025-10-02 16:00,PatD,BUY,3875.160,10.210,11.764,8.896,1.1477,NORMAL,0.8679,CONTRACT,RISING_ACCEL,8.97,16.70,23.99,MID,21.33,10.05,11.28,3868.265,0.586,26.834,24.998,1.0734,EXPAND,34.00,HIGH,26.62,12.98,13.64,0,UP,53.532,46.073,55.82,35.85,10.30,UP,BU,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.520,55.810,15.600,55.810,56.720,55.810,88.730,55.810,48,2,48
184,2025-10-03,2025-10-03 21:00,2025-10-03 15:00,PatD,BUY,3873.870,9.418,11.791,9.051,1.0406,NORMAL,0.7988,CONTRACT,RISING_ACCEL,6.10,40.15,22.68,MID,23.45,14.98,8.47,3860.151,1.164,26.197,24.308,1.0777,EXPAND,33.72,HIGH,25.39,12.69,12.70,2,UP,53.602,46.705,55.78,32.73,9.40,UP,BU,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,46.870,7.610,75.540,7.610,103.460,7.610,112.810,7.610,48,2,48
185,2025-10-03,2025-10-03 22:00,2025-10-03 16:00,PatD,BUY,3882.830,10.346,12.255,9.053,1.1428,NORMAL,0.8442,CONTRACT,EXPANDING,17.82,36.12,23.18,MID,26.67,14.07,12.60,3861.526,1.738,27.256,24.612,1.1074,EXPAND,33.91,HIGH,27.11,12.15,14.95,3,UP,53.602,46.705,55.78,32.73,9.40,UP,BU,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,41.700,16.570,75.910,16.570,94.500,16.570,108.130,16.570,48,1,48
186,2025-10-03,2025-10-03 23:00,2025-10-03 17:00,PatD,BUY,3879.580,11.134,12.632,9.077,1.2266,NORMAL,0.8814,CONTRACT,EXPANDING,23.08,27.95,23.41,MID,25.05,14.43,10.62,3862.620,1.343,27.256,24.612,1.1074,EXPAND,33.91,HIGH,27.11,12.15,14.95,3,UP,53.602,46.705,55.78,32.73,9.40,UP,BU,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,52.300,5.790,84.310,5.790,97.750,5.790,111.380,5.790,47,1,48
